school,student,variable,normexam_value,sex_value,schgend_value,type_value
22,34.0,normexam,-0.129085,F,mixed,Mxd
22,40.0,normexam,-0.419801,F,mixed,Mxd
22,22.0,normexam,0.2613242,M,mixed,Mxd
22,20.0,normexam,0.3280722,M,mixed,Mxd
22,28.0,normexam,0.3280722,F,mixed,Mxd
22,23.0,normexam,-0.265159,F,mixed,Mxd
22,24.0,normexam,-1.118624,F,mixed,Mxd
22,19.0,normexam,-0.623051,F,mixed,Mxd
22,62.0,normexam,-1.335315,M,mixed,Mxd
22,59.0,normexam,-0.338842,M,mixed,Mxd
22,58.0,normexam,-0.776109,M,mixed,Mxd
22,67.0,normexam,0.8219882,M,mixed,Mxd
22,64.0,normexam,-0.492781,M,mixed,Mxd
22,66.0,normexam,-1.118624,M,mixed,Mxd
22,41.0,normexam,0.9675862,F,mixed,Mxd
22,46.0,normexam,0.6107292,F,mixed,Mxd
22,43.0,normexam,-1.526653,M,mixed,Mxd
22,53.0,normexam,-0.555112,M,mixed,Mxd
22,48.0,normexam,-0.492781,F,mixed,Mxd
22,49.0,normexam,-0.062088,M,mixed,Mxd
22,4.0,normexam,-1.335315,M,mixed,Mxd
22,7.0,normexam,0.5443412,M,mixed,Mxd
22,2.0,normexam,0.6107292,M,mixed,Mxd
22,1.0,normexam,0.0043222,F,mixed,Mxd
22,18.0,normexam,-0.129085,F,mixed,Mxd
22,12.0,normexam,-0.062088,F,mixed,Mxd
22,13.0,normexam,0.1941492,M,mixed,Mxd
22,11.0,normexam,-0.419801,F,mixed,Mxd
22,17.0,normexam,-0.555112,M,mixed,Mxd
22,15.0,normexam,0.1941492,F,mixed,Mxd
22,16.0,normexam,0.4026692,M,mixed,Mxd
22,10.0,normexam,-1.836687,M,mixed,Mxd
22,137.0,normexam,-0.492781,M,mixed,Mxd
22,135.0,normexam,-2.291731,F,mixed,Mxd
22,134.0,normexam,-1.118624,F,mixed,Mxd
22,144.0,normexam,-0.776109,M,mixed,Mxd
22,140.0,normexam,-0.492781,M,mixed,Mxd
22,143.0,normexam,-0.939378,F,mixed,Mxd
22,141.0,normexam,-0.85267,M,mixed,Mxd
22,123.0,normexam,-0.623051,M,mixed,Mxd
22,124.0,normexam,1.4395322,F,mixed,Mxd
22,122.0,normexam,-0.939378,F,mixed,Mxd
22,133.0,normexam,-0.85267,F,mixed,Mxd
22,131.0,normexam,-0.85267,M,mixed,Mxd
22,127.0,normexam,-0.623051,F,mixed,Mxd
22,129.0,normexam,-1.836687,F,mixed,Mxd
22,121.0,normexam,-0.197611,F,mixed,Mxd
22,169.0,normexam,-0.776109,F,mixed,Mxd
22,170.0,normexam,-1.438662,M,mixed,Mxd
22,171.0,normexam,-0.197611,M,mixed,Mxd
22,148.0,normexam,1.2405332,F,mixed,Mxd
22,154.0,normexam,-1.962075,M,mixed,Mxd
22,155.0,normexam,-0.939378,M,mixed,Mxd
22,153.0,normexam,-0.939378,M,mixed,Mxd
22,165.0,normexam,-0.419801,F,mixed,Mxd
22,159.0,normexam,-1.526653,M,mixed,Mxd
22,161.0,normexam,-1.526653,F,mixed,Mxd
22,160.0,normexam,0.6107292,M,mixed,Mxd
22,69.0,normexam,-2.291731,M,mixed,Mxd
22,82.0,normexam,0.3280722,F,mixed,Mxd
22,81.0,normexam,0.1941492,F,mixed,Mxd
22,80.0,normexam,-0.338842,F,mixed,Mxd
22,89.0,normexam,-1.962075,M,mixed,Mxd
22,85.0,normexam,-0.699505,M,mixed,Mxd
22,87.0,normexam,-2.510121,M,mixed,Mxd
22,86.0,normexam,-1.219486,M,mixed,Mxd
22,90.0,normexam,-0.419801,F,mixed,Mxd
22,71.0,normexam,-0.419801,M,mixed,Mxd
22,70.0,normexam,0.9675862,M,mixed,Mxd
22,76.0,normexam,-0.129085,F,mixed,Mxd
22,120.0,normexam,-0.338842,M,mixed,Mxd
22,109.0,normexam,0.1941492,M,mixed,Mxd
22,108.0,normexam,-0.85267,F,mixed,Mxd
22,105.0,normexam,-2.291731,M,mixed,Mxd
22,119.0,normexam,-0.419801,F,mixed,Mxd
22,114.0,normexam,-2.291731,M,mixed,Mxd
22,115.0,normexam,-1.219486,M,mixed,Mxd
22,91.0,normexam,0.1340672,F,mixed,Mxd
22,97.0,normexam,0.0735362,F,mixed,Mxd
22,93.0,normexam,0.0735362,M,mixed,Mxd
22,92.0,normexam,-1.335315,F,mixed,Mxd
22,104.0,normexam,-1.335315,,mixed,Mxd
22,103.0,normexam,0.0735362,F,mixed,Mxd
23,50.0,normexam,0.3280722,F,mixed,Mxd
23,29.0,normexam,-2.291731,M,mixed,Mxd
23,31.0,normexam,-0.85267,M,mixed,Mxd
23,37.0,normexam,-0.555112,M,mixed,Mxd
23,34.0,normexam,0.7472282,M,mixed,Mxd
23,33.0,normexam,-0.338842,M,mixed,Mxd
23,22.0,normexam,-1.723882,F,mixed,Mxd
23,64.0,normexam,0.5443412,F,mixed,Mxd
23,63.0,normexam,-0.555112,M,mixed,Mxd
23,71.0,normexam,0.7472282,F,mixed,Mxd
23,78.0,normexam,-0.776109,F,mixed,Mxd
23,73.0,normexam,0.6107292,F,mixed,Mxd
23,54.0,normexam,-2.108644,F,mixed,Mxd
23,53.0,normexam,-2.75266,F,mixed,Mxd
23,61.0,normexam,0.7472282,M,mixed,Mxd
23,60.0,normexam,-0.776109,F,mixed,Mxd
23,57.0,normexam,-1.029067,F,mixed,Mxd
23,59.0,normexam,-1.029067,M,mixed,Mxd
23,58.0,normexam,-0.062088,F,mixed,Mxd
23,15.0,normexam,-0.338842,F,mixed,Mxd
23,16.0,normexam,-2.291731,F,mixed,Mxd
23,13.0,normexam,-0.939378,F,mixed,Mxd
23,19.0,normexam,-0.338842,F,mixed,Mxd
23,17.0,normexam,-2.510121,M,mixed,Mxd
23,18.0,normexam,0.8219882,M,mixed,Mxd
23,11.0,normexam,-1.962075,F,mixed,Mxd
23,1.0,normexam,-0.939378,F,mixed,Mxd
24,61.0,normexam,0.2613242,M,boys,Sngl
24,66.0,normexam,1.9003352,M,boys,Sngl
24,60.0,normexam,-0.197611,M,boys,Sngl
24,73.0,normexam,0.8965662,M,boys,Sngl
24,72.0,normexam,0.1941492,M,boys,Sngl
24,74.0,normexam,1.4395322,M,boys,Sngl
24,70.0,normexam,-1.219486,M,boys,Sngl
24,76.0,normexam,-0.555112,M,boys,Sngl
24,44.0,normexam,-0.129085,M,boys,Sngl
24,37.0,normexam,0.9675862,M,boys,Sngl
24,59.0,normexam,1.7348992,M,boys,Sngl
24,54.0,normexam,-0.265159,M,boys,Sngl
24,56.0,normexam,-0.492781,M,boys,Sngl
24,57.0,normexam,0.0043222,M,boys,Sngl
24,47.0,normexam,-1.438662,M,boys,Sngl
24,48.0,normexam,1.5061852,M,boys,Sngl
24,53.0,normexam,0.2613242,M,boys,Sngl
24,49.0,normexam,1.8138272,M,boys,Sngl
24,51.0,normexam,0.4781942,M,boys,Sngl
24,36.0,normexam,-2.510121,M,boys,Sngl
24,105.0,normexam,-0.419801,M,boys,Sngl
24,106.0,normexam,0.4781942,M,boys,Sngl
24,107.0,normexam,0.0735362,M,boys,Sngl
24,102.0,normexam,-0.699505,M,boys,Sngl
24,86.0,normexam,-0.85267,M,boys,Sngl
24,87.0,normexam,0.5443412,M,boys,Sngl
24,88.0,normexam,-0.699505,M,boys,Sngl
24,97.0,normexam,-1.526653,M,boys,Sngl
24,16.0,normexam,0.6107292,M,boys,Sngl
24,33.0,normexam,-0.776109,M,boys,Sngl
24,27.0,normexam,-0.555112,M,boys,Sngl
24,15.0,normexam,-0.939378,M,boys,Sngl
24,12.0,normexam,1.0396082,,boys,Sngl
24,11.0,normexam,0.7472282,M,boys,Sngl
24,6.0,normexam,0.6107292,M,boys,Sngl
24,10.0,normexam,-1.118624,M,boys,Sngl
25,141.0,normexam,-0.85267,F,girls,Sngl
25,139.0,normexam,-0.338842,F,girls,Sngl
25,142.0,normexam,0.1941492,F,girls,Sngl
25,132.0,normexam,-0.129085,F,girls,Sngl
25,138.0,normexam,0.0043222,F,girls,Sngl
25,137.0,normexam,-0.197611,F,girls,Sngl
25,143.0,normexam,-0.492781,F,girls,Sngl
25,106.0,normexam,0.8219882,F,girls,Sngl
25,105.0,normexam,-0.338842,F,girls,Sngl
25,108.0,normexam,-1.219486,F,girls,Sngl
25,109.0,normexam,-0.85267,F,girls,Sngl
25,93.0,normexam,0.0735362,F,girls,Sngl
25,91.0,normexam,0.1340672,F,girls,Sngl
25,104.0,normexam,-0.129085,F,girls,Sngl
25,95.0,normexam,-0.265159,F,girls,Sngl
25,102.0,normexam,-1.836687,F,girls,Sngl
25,131.0,normexam,0.4781942,F,girls,Sngl
25,127.0,normexam,-2.510121,F,girls,Sngl
25,126.0,normexam,-3.059543,F,girls,Sngl
25,128.0,normexam,-3.059543,F,girls,Sngl
25,130.0,normexam,-0.623051,F,girls,Sngl
25,110.0,normexam,-1.723882,F,girls,Sngl
25,112.0,normexam,0.5443412,F,girls,Sngl
25,119.0,normexam,-1.723882,F,girls,Sngl
25,144.0,normexam,-0.265159,F,girls,Sngl
25,151.0,normexam,-1.335315,F,girls,Sngl
25,149.0,normexam,-1.118624,F,girls,Sngl
25,152.0,normexam,0.1941492,F,girls,Sngl
25,148.0,normexam,-0.062088,F,girls,Sngl
25,163.0,normexam,-0.197611,F,girls,Sngl
25,162.0,normexam,-0.85267,F,girls,Sngl
25,168.0,normexam,-1.118624,F,girls,Sngl
25,155.0,normexam,-0.776109,F,girls,Sngl
25,156.0,normexam,0.3280722,F,girls,Sngl
25,160.0,normexam,-0.197611,F,girls,Sngl
25,158.0,normexam,-0.85267,F,girls,Sngl
25,4.0,normexam,-0.419801,F,girls,Sngl
25,13.0,normexam,-0.699505,F,girls,Sngl
25,12.0,normexam,-0.699505,F,girls,Sngl
25,26.0,normexam,-1.723882,F,girls,Sngl
25,5.0,normexam,0.2613242,F,girls,Sngl
25,6.0,normexam,-0.338842,F,girls,Sngl
25,9.0,normexam,0.0735362,F,girls,Sngl
25,27.0,normexam,-0.555112,F,girls,Sngl
25,64.0,normexam,-0.776109,F,girls,Sngl
25,66.0,normexam,-0.555112,F,girls,Sngl
25,67.0,normexam,-0.062088,F,girls,Sngl
25,57.0,normexam,0.6107292,F,girls,Sngl
25,59.0,normexam,-0.129085,F,girls,Sngl
25,58.0,normexam,-0.623051,F,girls,Sngl
25,56.0,normexam,-0.939378,F,girls,Sngl
25,80.0,normexam,0.6787592,F,girls,Sngl
25,83.0,normexam,-0.699505,F,girls,Sngl
25,68.0,normexam,0.3280722,F,girls,Sngl
25,70.0,normexam,-1.118624,F,girls,Sngl
25,75.0,normexam,-0.265159,F,girls,Sngl
25,74.0,normexam,-0.699505,F,girls,Sngl
25,28.0,normexam,-3.059543,F,girls,Sngl
25,38.0,normexam,-0.419801,F,girls,Sngl
25,39.0,normexam,0.4026692,F,girls,Sngl
25,40.0,normexam,-0.419801,F,girls,Sngl
25,29.0,normexam,-0.939378,F,girls,Sngl
25,33.0,normexam,-1.723882,F,girls,Sngl
25,30.0,normexam,-0.555112,F,girls,Sngl
25,55.0,normexam,-0.623051,F,girls,Sngl
25,51.0,normexam,-1.526653,F,girls,Sngl
25,47.0,normexam,0.0735362,F,girls,Sngl
25,52.0,normexam,-1.219486,F,girls,Sngl
25,42.0,normexam,-1.219486,F,girls,Sngl
25,46.0,normexam,-2.510121,F,girls,Sngl
25,45.0,normexam,0.1340672,F,girls,Sngl
26,41.0,normexam,-0.623051,M,mixed,Mxd
26,42.0,normexam,0.1941492,M,mixed,Mxd
26,32.0,normexam,1.0396082,M,mixed,Mxd
26,31.0,normexam,-0.129085,F,mixed,Mxd
26,35.0,normexam,0.0735362,F,mixed,Mxd
26,34.0,normexam,0.4026692,F,mixed,Mxd
26,57.0,normexam,0.1941492,M,mixed,Mxd
26,55.0,normexam,-0.939378,M,mixed,Mxd
26,53.0,normexam,-0.197611,M,mixed,Mxd
26,58.0,normexam,0.7472282,M,mixed,Mxd
26,61.0,normexam,-0.939378,M,mixed,Mxd
26,44.0,normexam,-2.108644,M,mixed,Mxd
26,46.0,normexam,-0.699505,F,mixed,Mxd
26,45.0,normexam,-1.219486,M,mixed,Mxd
26,51.0,normexam,0.4026692,M,mixed,Mxd
26,2.0,normexam,0.6787592,M,mixed,Mxd
26,14.0,normexam,-0.492781,F,mixed,Mxd
26,12.0,normexam,-0.492781,F,mixed,Mxd
26,11.0,normexam,1.0396082,F,mixed,Mxd
26,15.0,normexam,0.1340672,F,mixed,Mxd
26,5.0,normexam,0.0735362,F,mixed,Mxd
26,4.0,normexam,-1.438662,M,mixed,Mxd
26,9.0,normexam,0.1340672,M,mixed,Mxd
26,8.0,normexam,-0.623051,M,mixed,Mxd
26,29.0,normexam,1.1758492,F,mixed,Mxd
26,26.0,normexam,-0.699505,M,mixed,Mxd
26,24.0,normexam,1.1758492,F,mixed,Mxd
26,28.0,normexam,-1.526653,F,mixed,Mxd
26,18.0,normexam,0.1941492,M,mixed,Mxd
26,19.0,normexam,0.8219882,M,mixed,Mxd
26,21.0,normexam,-1.219486,M,mixed,Mxd
26,22.0,normexam,-0.419801,F,mixed,Mxd
26,62.0,normexam,-1.219486,M,mixed,Mxd
26,148.0,normexam,-1.219486,F,mixed,Mxd
26,150.0,normexam,-0.419801,M,mixed,Mxd
26,149.0,normexam,-0.419801,M,mixed,Mxd
26,147.0,normexam,-1.219486,F,mixed,Mxd
26,96.0,normexam,0.6107292,M,mixed,Mxd
26,95.0,normexam,-0.197611,F,mixed,Mxd
26,97.0,normexam,-0.419801,M,mixed,Mxd
26,90.0,normexam,-0.492781,F,mixed,Mxd
26,93.0,normexam,-1.029067,M,mixed,Mxd
26,92.0,normexam,-1.219486,M,mixed,Mxd
26,107.0,normexam,-0.265159,M,mixed,Mxd
26,106.0,normexam,-0.492781,F,mixed,Mxd
26,108.0,normexam,-1.335315,M,mixed,Mxd
26,101.0,normexam,-0.85267,M,mixed,Mxd
26,102.0,normexam,0.1340672,F,mixed,Mxd
26,110.0,normexam,-0.492781,F,mixed,Mxd
26,73.0,normexam,-1.62373,F,mixed,Mxd
26,72.0,normexam,0.0043222,M,mixed,Mxd
26,76.0,normexam,-0.419801,F,mixed,Mxd
26,69.0,normexam,0.4781942,M,mixed,Mxd
26,67.0,normexam,-0.419801,M,mixed,Mxd
26,87.0,normexam,0.7472282,M,mixed,Mxd
26,85.0,normexam,0.1941492,F,mixed,Mxd
26,83.0,normexam,-1.962075,F,mixed,Mxd
26,78.0,normexam,-0.555112,M,mixed,Mxd
26,79.0,normexam,0.4781942,F,mixed,Mxd
26,81.0,normexam,-0.338842,F,mixed,Mxd
26,80.0,normexam,0.4026692,F,mixed,Mxd
26,128.0,normexam,-1.526653,,mixed,Mxd
26,130.0,normexam,1.5792202,F,mixed,Mxd
26,131.0,normexam,-0.492781,M,mixed,Mxd
26,127.0,normexam,0.4026692,M,mixed,Mxd
26,126.0,normexam,0.6787592,F,mixed,Mxd
26,122.0,normexam,-2.75266,M,mixed,Mxd
26,144.0,normexam,-0.776109,M,mixed,Mxd
26,138.0,normexam,-1.335315,M,mixed,Mxd
26,136.0,normexam,-2.108644,M,mixed,Mxd
26,120.0,normexam,-0.197611,M,mixed,Mxd
26,119.0,normexam,-0.776109,M,mixed,Mxd
26,115.0,normexam,-0.776109,F,mixed,Mxd
26,118.0,normexam,-1.438662,M,mixed,Mxd
27,9.0,normexam,1.3101422,M,boys,Sngl
27,10.0,normexam,0.0043222,M,boys,Sngl
27,1.0,normexam,0.2613242,M,boys,Sngl
27,3.0,normexam,0.5443412,M,boys,Sngl
27,12.0,normexam,-2.291731,M,boys,Sngl
27,13.0,normexam,-0.062088,M,boys,Sngl
27,69.0,normexam,-0.699505,M,boys,Sngl
27,67.0,normexam,-1.723882,M,boys,Sngl
27,66.0,normexam,0.0735362,M,boys,Sngl
27,70.0,normexam,0.3280722,M,boys,Sngl
27,73.0,normexam,0.4026692,M,boys,Sngl
27,82.0,normexam,-1.029067,M,boys,Sngl
27,49.0,normexam,-0.85267,M,boys,Sngl
27,50.0,normexam,0.7472282,M,boys,Sngl
27,47.0,normexam,-0.197611,M,boys,Sngl
27,60.0,normexam,0.7472282,M,boys,Sngl
27,59.0,normexam,-1.029067,M,boys,Sngl
27,52.0,normexam,-1.526653,M,boys,Sngl
27,58.0,normexam,-1.029067,M,boys,Sngl
27,106.0,normexam,0.1340672,M,boys,Sngl
27,110.0,normexam,-1.029067,M,boys,Sngl
27,103.0,normexam,0.6787592,M,boys,Sngl
27,112.0,normexam,-0.062088,,boys,Sngl
27,113.0,normexam,-0.85267,M,boys,Sngl
27,84.0,normexam,-0.062088,M,boys,Sngl
27,85.0,normexam,-1.118624,M,boys,Sngl
27,99.0,normexam,0.0735362,M,boys,Sngl
27,96.0,normexam,0.5443412,M,boys,Sngl
27,92.0,normexam,-0.699505,M,boys,Sngl
27,94.0,normexam,1.3747412,M,boys,Sngl
27,93.0,normexam,-0.419801,M,boys,Sngl
27,26.0,normexam,-1.118624,M,boys,Sngl
27,15.0,normexam,-1.526653,M,boys,Sngl
27,17.0,normexam,-0.623051,M,boys,Sngl
27,38.0,normexam,-1.335315,,boys,Sngl
27,34.0,normexam,-1.438662,M,boys,Sngl
27,37.0,normexam,0.1941492,M,boys,Sngl
27,31.0,normexam,-0.265159,M,boys,Sngl
27,30.0,normexam,0.7472282,M,boys,Sngl
28,2.0,normexam,-1.029067,M,mixed,Mxd
28,4.0,normexam,-0.939378,F,mixed,Mxd
28,3.0,normexam,0.1941492,M,mixed,Mxd
28,8.0,normexam,-0.85267,F,mixed,Mxd
28,9.0,normexam,-0.419801,M,mixed,Mxd
28,10.0,normexam,-0.623051,F,mixed,Mxd
28,69.0,normexam,0.0043222,M,mixed,Mxd
28,71.0,normexam,-1.836687,M,mixed,Mxd
28,66.0,normexam,-1.219486,M,mixed,Mxd
28,65.0,normexam,-0.419801,F,mixed,Mxd
28,72.0,normexam,-0.623051,M,mixed,Mxd
28,73.0,normexam,-0.776109,M,mixed,Mxd
28,77.0,normexam,-1.438662,M,mixed,Mxd
28,57.0,normexam,-1.118624,M,mixed,Mxd
28,56.0,normexam,-1.118624,F,mixed,Mxd
28,54.0,normexam,-0.555112,M,mixed,Mxd
28,64.0,normexam,-1.335315,M,mixed,Mxd
28,63.0,normexam,-0.062088,F,mixed,Mxd
28,61.0,normexam,0.0735362,F,mixed,Mxd
28,60.0,normexam,-0.419801,M,mixed,Mxd
28,89.0,normexam,-1.526653,M,mixed,Mxd
28,100.0,normexam,-1.526653,M,mixed,Mxd
28,99.0,normexam,-1.962075,M,mixed,Mxd
28,98.0,normexam,-1.335315,F,mixed,Mxd
28,83.0,normexam,0.0735362,F,mixed,Mxd
28,80.0,normexam,-0.338842,M,mixed,Mxd
28,88.0,normexam,-1.335315,F,mixed,Mxd
28,87.0,normexam,-0.265159,F,mixed,Mxd
28,86.0,normexam,-1.526653,F,mixed,Mxd
28,85.0,normexam,-1.62373,M,mixed,Mxd
28,104.0,normexam,-1.118624,F,mixed,Mxd
28,23.0,normexam,-0.338842,M,mixed,Mxd
28,24.0,normexam,-1.219486,M,mixed,Mxd
28,22.0,normexam,-1.335315,M,mixed,Mxd
28,21.0,normexam,-1.62373,M,mixed,Mxd
28,29.0,normexam,-1.335315,M,mixed,Mxd
28,25.0,normexam,-0.85267,F,mixed,Mxd
28,27.0,normexam,-0.265159,F,mixed,Mxd
28,30.0,normexam,-0.419801,F,mixed,Mxd
28,13.0,normexam,-0.776109,F,mixed,Mxd
28,14.0,normexam,-1.526653,F,mixed,Mxd
28,11.0,normexam,0.0043222,F,mixed,Mxd
28,15.0,normexam,-0.129085,F,mixed,Mxd
28,17.0,normexam,-2.510121,M,mixed,Mxd
28,16.0,normexam,-0.555112,F,mixed,Mxd
28,45.0,normexam,-0.623051,M,mixed,Mxd
28,47.0,normexam,0.4781942,M,mixed,Mxd
28,48.0,normexam,-0.939378,F,mixed,Mxd
28,36.0,normexam,-1.219486,F,mixed,Mxd
28,33.0,normexam,-1.029067,F,mixed,Mxd
28,32.0,normexam,0.0735362,M,mixed,Mxd
28,41.0,normexam,-1.029067,M,mixed,Mxd
28,37.0,normexam,-1.62373,M,mixed,Mxd
28,109.0,normexam,-0.555112,F,mixed,Mxd
28,106.0,normexam,-1.029067,M,mixed,Mxd
29,36.0,normexam,0.5443412,F,girls,Sngl
29,40.0,normexam,-0.623051,F,girls,Sngl
29,42.0,normexam,1.3747412,F,girls,Sngl
29,34.0,normexam,0.6107292,F,girls,Sngl
29,50.0,normexam,-0.129085,F,girls,Sngl
29,48.0,normexam,-0.129085,F,girls,Sngl
29,47.0,normexam,0.9675862,F,girls,Sngl
29,43.0,normexam,0.4781942,F,girls,Sngl
29,44.0,normexam,0.0735362,F,girls,Sngl
29,45.0,normexam,-0.419801,F,girls,Sngl
29,26.0,normexam,0.8965662,F,girls,Sngl
29,77.0,normexam,-0.939378,F,girls,Sngl
29,78.0,normexam,1.3747412,F,girls,Sngl
29,79.0,normexam,-0.776109,F,girls,Sngl
29,72.0,normexam,-1.118624,F,girls,Sngl
29,76.0,normexam,-0.338842,F,girls,Sngl
29,71.0,normexam,0.2613242,F,girls,Sngl
29,88.0,normexam,1.2405332,F,girls,Sngl
29,80.0,normexam,0.0735362,F,girls,Sngl
29,81.0,normexam,1.2405332,F,girls,Sngl
29,83.0,normexam,-1.219486,F,girls,Sngl
29,54.0,normexam,0.3280722,F,girls,Sngl
29,58.0,normexam,-0.265159,F,girls,Sngl
29,59.0,normexam,-0.265159,F,girls,Sngl
29,60.0,normexam,-0.623051,F,girls,Sngl
29,57.0,normexam,0.1941492,F,girls,Sngl
29,56.0,normexam,0.8965662,F,girls,Sngl
29,70.0,normexam,0.2613242,F,girls,Sngl
29,68.0,normexam,0.6107292,F,girls,Sngl
29,69.0,normexam,-0.776109,F,girls,Sngl
29,61.0,normexam,-0.265159,F,girls,Sngl
29,62.0,normexam,0.2613242,F,girls,Sngl
29,64.0,normexam,0.3280722,F,girls,Sngl
29,63.0,normexam,-0.265159,F,girls,Sngl
29,9.0,normexam,0.0043222,F,girls,Sngl
29,10.0,normexam,1.1758492,F,girls,Sngl
29,11.0,normexam,0.6787592,F,girls,Sngl
29,23.0,normexam,0.6107292,F,girls,Sngl
29,24.0,normexam,-0.062088,F,girls,Sngl
29,4.0,normexam,0.8219882,F,girls,Sngl
29,2.0,normexam,0.2613242,F,girls,Sngl
29,3.0,normexam,0.0043222,F,girls,Sngl
29,1.0,normexam,0.3280722,F,girls,Sngl
29,131.0,normexam,-0.939378,F,girls,Sngl
29,132.0,normexam,-0.776109,F,girls,Sngl
29,130.0,normexam,0.6107292,F,girls,Sngl
29,129.0,normexam,0.4026692,F,girls,Sngl
29,127.0,normexam,0.1340672,F,girls,Sngl
29,138.0,normexam,0.5443412,F,girls,Sngl
29,139.0,normexam,-0.85267,F,girls,Sngl
29,134.0,normexam,-0.265159,F,girls,Sngl
29,137.0,normexam,0.9675862,F,girls,Sngl
29,136.0,normexam,1.3747412,F,girls,Sngl
29,115.0,normexam,-0.062088,F,girls,Sngl
29,118.0,normexam,0.9675862,F,girls,Sngl
29,114.0,normexam,0.6787592,F,girls,Sngl
29,113.0,normexam,-0.338842,F,girls,Sngl
29,126.0,normexam,-1.219486,F,girls,Sngl
29,125.0,normexam,-1.335315,F,girls,Sngl
29,119.0,normexam,0.4026692,F,girls,Sngl
29,121.0,normexam,-0.555112,F,girls,Sngl
29,123.0,normexam,-0.623051,F,girls,Sngl
29,122.0,normexam,0.0043222,F,girls,Sngl
29,112.0,normexam,1.6618062,F,girls,Sngl
29,142.0,normexam,-0.555112,F,girls,Sngl
29,147.0,normexam,-0.623051,F,girls,Sngl
29,144.0,normexam,0.1340672,F,girls,Sngl
29,143.0,normexam,-1.335315,F,girls,Sngl
29,150.0,normexam,0.0735362,F,girls,Sngl
29,151.0,normexam,-0.939378,F,girls,Sngl
29,100.0,normexam,0.4026692,F,girls,Sngl
29,101.0,normexam,-0.939378,F,girls,Sngl
29,96.0,normexam,-1.723882,F,girls,Sngl
29,108.0,normexam,0.4026692,F,girls,Sngl
29,103.0,normexam,0.6787592,F,girls,Sngl
29,104.0,normexam,0.0043222,F,girls,Sngl
29,105.0,normexam,-0.062088,F,girls,Sngl
30,131.0,normexam,0.1340672,F,girls,Sngl
30,103.0,normexam,0.3280722,F,girls,Sngl
30,100.0,normexam,0.8219882,F,girls,Sngl
30,113.0,normexam,0.1340672,F,girls,Sngl
30,115.0,normexam,-0.338842,F,girls,Sngl
30,118.0,normexam,1.1094382,F,girls,Sngl
30,86.0,normexam,-1.335315,F,girls,Sngl
30,79.0,normexam,2.1029752,F,girls,Sngl
30,87.0,normexam,0.9675862,F,girls,Sngl
30,88.0,normexam,-1.723882,F,girls,Sngl
30,78.0,normexam,-0.129085,F,girls,Sngl
30,137.0,normexam,-1.335315,F,girls,Sngl
30,139.0,normexam,0.4781942,F,girls,Sngl
30,141.0,normexam,-1.836687,F,girls,Sngl
30,133.0,normexam,1.8138272,F,girls,Sngl
30,132.0,normexam,-1.723882,F,girls,Sngl
30,127.0,normexam,-0.419801,F,girls,Sngl
30,128.0,normexam,0.8965662,F,girls,Sngl
30,130.0,normexam,2.5323522,F,girls,Sngl
30,6.0,normexam,0.6787592,F,girls,Sngl
30,20.0,normexam,-1.219486,F,girls,Sngl
30,16.0,normexam,0.6787592,F,girls,Sngl
30,14.0,normexam,0.8219882,F,girls,Sngl
30,36.0,normexam,1.8138272,F,girls,Sngl
30,37.0,normexam,-0.197611,F,girls,Sngl
30,42.0,normexam,1.0396082,F,girls,Sngl
30,8.0,normexam,1.0396082,F,girls,Sngl
30,12.0,normexam,0.1941492,F,girls,Sngl
30,9.0,normexam,-1.335315,F,girls,Sngl
30,77.0,normexam,-1.335315,F,girls,Sngl
30,71.0,normexam,1.3101422,F,girls,Sngl
30,64.0,normexam,1.1758492,F,girls,Sngl
30,76.0,normexam,-0.338842,F,girls,Sngl
30,73.0,normexam,-1.118624,F,girls,Sngl
30,75.0,normexam,0.8965662,F,girls,Sngl
30,44.0,normexam,-0.555112,F,girls,Sngl
30,58.0,normexam,2.7018012,F,girls,Sngl
30,62.0,normexam,3.6660912,F,girls,Sngl
30,55.0,normexam,1.8138272,F,girls,Sngl
30,52.0,normexam,0.1340672,F,girls,Sngl
31,9.0,normexam,0.5443412,F,girls,Sngl
31,7.0,normexam,-0.939378,F,girls,Sngl
31,105.0,normexam,-1.118624,F,girls,Sngl
31,104.0,normexam,-1.029067,F,girls,Sngl
31,4.0,normexam,0.2613242,F,girls,Sngl
31,1.0,normexam,-0.338842,F,girls,Sngl
31,3.0,normexam,0.7472282,F,girls,Sngl
31,11.0,normexam,0.7472282,F,girls,Sngl
31,123.0,normexam,0.1941492,F,girls,Sngl
31,122.0,normexam,-0.939378,F,girls,Sngl
31,119.0,normexam,-0.419801,F,girls,Sngl
31,115.0,normexam,-0.699505,F,girls,Sngl
31,114.0,normexam,0.4781942,F,girls,Sngl
31,112.0,normexam,0.0043222,F,girls,Sngl
31,113.0,normexam,-1.029067,F,girls,Sngl
31,107.0,normexam,-0.492781,F,girls,Sngl
31,106.0,normexam,-1.029067,F,girls,Sngl
31,103.0,normexam,-0.265159,F,girls,Sngl
31,76.0,normexam,0.1340672,F,girls,Sngl
31,74.0,normexam,-0.776109,F,girls,Sngl
31,79.0,normexam,1.1094382,F,girls,Sngl
31,83.0,normexam,0.1941492,F,girls,Sngl
31,70.0,normexam,-0.419801,F,girls,Sngl
31,54.0,normexam,-1.526653,F,girls,Sngl
31,95.0,normexam,0.4781942,F,girls,Sngl
31,99.0,normexam,-0.265159,F,girls,Sngl
